id_cliente,nome,email,cpf,telefone,data_nascimento,genero,logradouro,cidade,estado,cep,data_cadastro,updated_at
11217,Sr. Eduardo Pires,jmartins@example.com,217.465.093-25,+55 41 5524-8701,1980-10-21,M,"Setor Macedo, 36",Siqueira,RR,10565-219,2026-01-27T00:00:00,2026-03-16T00:00:00
11218,Valentim Monteiro,jose-miguelfonseca@example.org,136.724.580-07,+55 (051) 2578-3602,2001-06-03,Outro,"Favela Theo Brito, 54",Andrade,DF,12638-704,2023-05-31T00:00:00,2026-02-23T00:00:00
11219,Srta. Alana Rocha,dsiqueira@example.org,257.398.641-19,+55 (031) 7894 2910,2005-08-06,Outro,"Rua Cassiano, 3",da Mata do Norte,PR,18135586,2025-02-08T00:00:00,2025-07-05T00:00:00
11220,Pedro Monteiro,maria-sophia05@example.net,502.674.918-67,+55 (061) 2854 0160,1975-09-05,Outro,"Morro de Sá, 4",das Neves,RR,31964-220,2023-02-27T00:00:00,2026-01-25T00:00:00
11221,Davi Luiz Moreira,umartins@example.net,253.170.864-26,41 8353-4741,1999-09-18,M,"Morro Carvalho, 801",Barbosa,MG,58368943,2024-06-11T00:00:00,2025-04-14T00:00:00
11222,Igor Duarte,beatriz85@example.com,316.492.507-70,81 3667 4100,1967-08-30,F,"Estação de Andrade, 769",Albuquerque,TO,78521-547,2024-12-18T00:00:00,2025-10-17T00:00:00
11223,Ágatha Aragão,da-cunhahenry@example.net,980.736.124-96,71 6687 6161,1985-12-27,F,Lagoa Alana da Cruz,Duarte,RJ,27429222,2023-11-02T00:00:00,2025-11-28T00:00:00
11224,Rafaela Ferreira,alicia30@example.net,760.318.245-07,+55 11 9182-6168,1997-04-11,F,"Colônia de Lima, 4",Guerra de Lopes,AC,26316220,2024-02-19T00:00:00,2025-03-02T00:00:00
11225,João Lucas Oliveira,allanapires@example.com,316.954.072-61,11 9604 9672,1975-11-15,F,"Quadra da Conceição, 86",Silveira,MS,39284-241,2025-10-15T00:00:00,2026-05-21T00:00:00
11226,Diego Silva,tleao@example.net,973.462.581-00,0500 424 9189,1991-03-28,F,"Morro de das Neves, 4",Alves Paulista,MG,23162537,2023-01-14T00:00:00,2026-04-08T00:00:00
11227,Emilly Moreira,albuquerqueamanda@example.net,097.218.653-03,+55 21 9604 2427,1965-04-26,F,"Distrito de Carvalho, 95",Camargo,PI,23681065,2024-01-04T00:00:00,2024-01-16T00:00:00
11228,Caroline Porto,kpimenta@example.net,862.534.790-83,+55 81 2467-1850,1987-09-20,M,"Praia Aylla Camargo, 31",Barros,RS,96203726,2024-10-18T00:00:00,2025-12-27T00:00:00
11229,Yasmin Macedo,maria-florduarte@example.org,415.739.602-25,+55 51 8430 2515,1962-03-27,M,Distrito Pinto,Ferreira do Amparo,RJ,25289762,2024-01-09T00:00:00,2025-04-13T00:00:00
11230,Dr. Anthony Gabriel Dias,goncalvesana-clara@example.org,601.239.458-60,+55 84 5506 7267,1990-07-13,M,"Área Pietra da Cunha, 54",Martins,SP,66437496,2023-11-24T00:00:00,2025-01-17T00:00:00
11231,Bruna Correia,luccada-luz@example.com,358.720.691-03,(071) 2344 9271,1961-08-13,Outro,"Lago Cunha, 92",Cavalcante,RO,95745-958,2023-09-21T00:00:00,2026-05-02T00:00:00
11232,Valentim Mendes,lunnasales@example.net,613.945.082-98,(021) 1667-8966,1959-05-12,Outro,"Fazenda Breno Nascimento, 95",Guerra,TO,07898277,2025-02-23T00:00:00,2026-04-02T00:00:00
11233,Théo Monteiro,estergoncalves@example.com,920.746.583-38,11 8700-3014,1979-03-28,Outro,"Sítio Pietro Porto, 96",Castro do Oeste,PA,94804-300,2023-05-13T00:00:00,2024-01-16T00:00:00
11234,Luísa Marques,hmachado@example.com,480.562.137-08,+55 (051) 9152-7060,1960-10-14,Outro,"Loteamento Melo, 93",Pimenta de Caldeira,AM,25607531,2025-11-15T00:00:00,2025-11-20T00:00:00
11235,Guilherme Freitas,antonio18@example.net,905.617.832-68,(071) 2661 2030,1992-04-10,F,"Alameda Maria Helena Albuquerque, 32",Moraes da Serra,TO,22659495,2023-02-24T00:00:00,2024-05-20T00:00:00
11236,Maitê Barros,costelaguilherme@example.com,945.387.162-19,61 9533 0212,1955-04-26,Outro,"Alameda de Cardoso, 17",Cassiano do Oeste,AP,32936-912,2023-01-07T00:00:00,2026-04-24T00:00:00
11237,Sophia da Cunha,vnunes@example.net,814.629.703-03,+55 51 6528 6171,1978-09-30,Outro,"Travessa de Nunes, 58",da Conceição de Aparecida,AC,72107-262,2026-04-22T00:00:00,2026-05-09T00:00:00
11238,Heitor Abreu,pietra25@example.org,793.510.286-40,+55 (011) 4694-8278,1990-08-28,Outro,"Esplanada de Fernandes, 75",Ribeiro,PB,94795906,2026-02-12T00:00:00,2026-02-20T00:00:00
11239,Eduarda Vargas,zsilveira@example.net,261.584.739-28,61 9105-9233,1957-11-30,M,"Ladeira Lopes, 15",Dias,BA,16666800,2023-04-11T00:00:00,2023-07-20T00:00:00
11240,Hadassa Cassiano,agathasales@example.com,570.619.348-75,+55 11 7869 2300,1970-07-27,F,"Aeroporto Monteiro, 2",da Cunha,RO,68897-561,2025-10-20T00:00:00,2026-04-14T00:00:00
11241,Breno Casa Grande,fonsecavicente@example.org,568.271.409-11,0300-443-1559,1998-07-29,M,"Vereda Moreira, 8",Costa do Oeste,MS,84067417,2023-12-11T00:00:00,2025-06-03T00:00:00
11242,Lorenzo Carvalho,leaomaria-julia@example.com,468.190.352-33,31 7296 6281,1985-10-02,F,"Lagoa de Aragão, 6",Vieira do Amparo,TO,81212881,2025-12-08T00:00:00,2026-04-05T00:00:00
11243,Isaac Nunes,lrezende@example.org,704.813.625-17,+55 (061) 7715-8848,1990-03-27,F,"Lagoa Andrade, 39",da Paz,SE,81485411,2025-10-02T00:00:00,2026-05-07T00:00:00
11244,Samuel Aragão,marquessophia@example.org,981.235.476-09,(081) 6527-6553,1992-10-30,F,"Ladeira Luigi Nogueira, 535",Novaes das Flores,RO,92395-217,2023-04-12T00:00:00,2023-10-02T00:00:00
11245,Diogo Sá,fogacalarissa@example.com,267.459.108-02,71 9173 7853,1969-07-06,M,"Lagoa de Barbosa, 43",Montenegro da Praia,RR,71765944,2026-04-20T00:00:00,2026-05-19T00:00:00
11246,Paulo da Mota,ramoshenry-gabriel@example.com,542.017.386-71,+55 (061) 5879-5298,1981-08-03,M,"Jardim Viana, 96",da Costa das Pedras,AM,64051214,2025-02-28T00:00:00,2025-11-14T00:00:00
11247,Dom Rodrigues,ifernandes@example.org,761.359.284-73,+55 71 4419 9587,1988-09-05,F,"Esplanada de Martins, 29",Gonçalves Verde,RS,96890096,2023-08-04T00:00:00,2025-06-21T00:00:00
11248,Sophia da Paz,eloa49@example.net,496.851.302-05,+55 84 3020-9255,1971-12-01,F,"Viela Ferreira, 711",Sousa das Flores,MA,27184533,2026-05-13T00:00:00,2026-06-11T00:00:00
11249,Kaique Sousa,ramosisabela@example.net,850.926.743-00,(084) 7843 3960,2000-02-11,F,"Vereda Sophia Mendonça, 522",Cunha de Goiás,PB,05019043,2025-06-07T00:00:00,2025-06-21T00:00:00
11250,Bento Sampaio,leandro51@example.org,431.706.859-10,(081) 7174 3565,1989-03-08,F,"Aeroporto Luigi Peixoto, 67",Alves,RN,29066-997,2024-02-19T00:00:00,2025-11-30T00:00:00
11251,Asafe Sales,fernandesjose-pedro@example.org,948.376.251-00,0900-474-3928,1968-01-17,Outro,"Rua Barbosa, 32",Sá,SE,11342909,2025-01-11T00:00:00,2026-02-14T00:00:00
11252,Heloísa Novais,caldeiraana-livia@example.org,246.907.835-00,31 6337 6582,1985-09-18,M,"Sítio de Nascimento, 25",Cunha da Praia,RJ,06954-660,2026-02-26T00:00:00,2026-05-24T00:00:00
11253,Isabel Barros,rmartins@example.org,123.987.604-13,(071) 5537 6703,1985-03-09,M,"Fazenda de Ribeiro, 5",Costa,MS,05087661,2023-12-09T00:00:00,2024-05-09T00:00:00
11254,Henry Pires,nicolasda-cunha@example.org,712.890.465-49,(071) 4593 5771,1985-09-18,M,"Passarela de da Paz, 78",Brito,MS,60661381,2023-09-04T00:00:00,2026-05-25T00:00:00
11255,Dr. Isaac Nascimento,camila47@example.org,519.860.437-20,21 0896 3250,1964-06-10,Outro,"Morro Sampaio, 84",Fonseca,TO,48492377,2025-04-01T00:00:00,2025-08-01T00:00:00
11256,Henry Gabriel Vasconcelos,araujoanna-liz@example.com,564.923.087-00,+55 71 5641 7947,1953-10-28,F,"Quadra de Nascimento, 18",da Conceição,SE,92164-135,2026-03-11T00:00:00,2026-06-03T00:00:00
11257,Ana Júlia Pinto,lizpeixoto@example.net,137.258.904-04,(021) 6670 0910,1993-09-02,Outro,Estrada Ana Júlia Silveira,Rocha,RN,72405-637,2024-08-01T00:00:00,2026-01-26T00:00:00
11258,Dra. Sara da Cruz,arios@example.org,694.518.732-28,(084) 2184 9118,1991-09-02,M,"Lago Giovanna Farias, 60",Nascimento da Praia,AL,08384-872,2023-12-24T00:00:00,2024-12-18T00:00:00
11259,Alexandre Rezende,joao84@example.com,427.356.081-07,11 7453 4508,1979-03-24,M,Campo de Pinto,Marques,PA,49172217,2025-10-12T00:00:00,2026-01-11T00:00:00
11260,Bryan Lima,ramosgiovanna@example.com,075.364.912-80,(071) 3942 0107,1957-04-12,Outro,"Núcleo Sara Campos, 71",Peixoto,PE,18724-157,2025-08-14T00:00:00,2025-12-28T00:00:00
11261,Sra. Giovanna da Paz,augustocardoso@example.net,483.716.502-80,0500-087-1440,1958-07-02,F,"Jardim Bruno Santos, 1",Campos,DF,68299732,2025-05-02T00:00:00,2026-03-25T00:00:00
11262,Noah Novaes,nascimentoaugusto@example.net,098.457.136-10,(071) 2909-6995,1993-06-09,Outro,Lagoa da Cunha,Cirino Verde,BA,43013994,2025-01-13T00:00:00,2025-05-16T00:00:00
11263,Diego Borges,luanmoura@example.net,217.430.965-34,+55 (051) 8085 1345,1982-11-04,Outro,Favela Maria Cardoso,Ramos de Cirino,PR,94886200,2023-08-20T00:00:00,2026-05-19T00:00:00
11264,Ana Sophia Lopes,zduarte@example.com,192.874.503-23,0800-434-4631,1958-01-24,F,"Viaduto Farias, 6",Rios Grande,MA,28942-410,2024-06-20T00:00:00,2025-11-23T00:00:00
11265,Benjamim Garcia,araujoluana@example.com,120.768.359-03,(081) 9628-4470,1952-05-15,Outro,Travessa Lucas Leão,Carvalho,ES,21073-440,2025-10-19T00:00:00,2026-02-11T00:00:00
11266,Ana Clara Oliveira,benjamimmarques@example.net,602.175.984-20,(071) 4046 3420,1980-03-12,Outro,"Colônia de Cassiano, 3",Farias,RN,07309268,2025-02-04T00:00:00,2026-04-22T00:00:00
11267,Ana Julia da Conceição,aduarte@example.com,710.498.236-13,+55 (061) 3114-8363,1999-04-05,F,"Viela Jesus, 71",Lopes,DF,72876204,2024-11-13T00:00:00,2026-05-30T00:00:00
11268,Sara Sampaio,isampaio@example.net,612.743.059-34,0300 306 1202,1974-08-28,F,Estação de Alves,Pacheco do Oeste,MG,63090686,2026-01-04T00:00:00,2026-03-05T00:00:00
11269,Manuella Barros,benicioda-rosa@example.com,610.754.829-76,(061) 9398 4925,1964-09-22,Outro,"Aeroporto Theodoro Castro, 2",Costela Verde,PR,77223381,2026-05-22T00:00:00,2026-06-09T00:00:00
11270,Antony das Neves,rebeca87@example.net,062.894.315-60,(051) 3458-2930,1962-08-07,F,"Morro Eduardo Castro, 69",Rios,BA,81422533,2023-09-12T00:00:00,2024-03-11T00:00:00
11271,Dra. Mirella Casa Grande,natalia31@example.org,190.876.532-12,+55 61 4336 9213,1978-04-04,Outro,"Feira Raul da Cunha, 48",Leão do Galho,DF,83744141,2023-03-15T00:00:00,2023-08-26T00:00:00
11272,Maria Vitória da Mata,aragaorebeca@example.net,853.769.102-02,11 8042 5133,2006-02-28,F,"Núcleo João Guilherme Pastor, 13",Borges,PA,37004-010,2023-05-07T00:00:00,2025-06-23T00:00:00
11273,Felipe Albuquerque,enzo89@example.net,845.610.972-01,(021) 2728-8694,1978-12-03,M,"Estação Mariane Fernandes, 38",Freitas,MG,81384-295,2026-03-29T00:00:00,2026-04-13T00:00:00
11274,Isaque Barros,fernando46@example.com,716.905.438-84,+55 51 6237 5238,2002-12-17,Outro,"Favela Abreu, 67",Ramos dos Dourados,AP,08418077,2025-10-02T00:00:00,2025-10-30T00:00:00
11275,Jade Ramos,luiz-henrique50@example.net,037.869.541-00,+55 21 4436-5527,1960-02-11,Outro,"Campo de Vieira, 66",Guerra Grande,RJ,03573-232,2026-03-10T00:00:00,2026-05-02T00:00:00
11276,Eduardo Vargas,ana-cecilialopes@example.org,276.405.198-02,+55 (011) 7085-5883,1976-04-03,F,"Vale Pacheco, 653",Borges da Prata,ES,41103166,2024-01-23T00:00:00,2024-08-25T00:00:00
11277,Enzo Casa Grande,pereiranicole@example.org,269.174.508-20,+55 21 5091-6305,1950-08-24,Outro,"Condomínio de Andrade, 9",Almeida de Viana,AP,27330-228,2023-03-18T00:00:00,2024-05-26T00:00:00
11278,Sr. Luiz Fernando Pires,maria-liz00@example.org,359.680.142-70,11 2824 3754,2004-10-24,F,"Pátio Moraes, 61",Fogaça de Goiás,PI,66896477,2024-05-17T00:00:00,2025-12-06T00:00:00
11279,Ana Luiza Moraes,gomesnicole@example.org,935.876.421-09,+55 11 8934-7031,1998-09-17,F,"Feira de da Luz, 221",Castro do Sul,RS,55755106,2024-03-19T00:00:00,2024-04-28T00:00:00
11280,Emanuel Fogaça,souzadanilo@example.org,653.102.874-26,+55 71 1299-0107,1975-11-12,M,"Esplanada de Nunes, 78",Jesus da Mata,PE,04971336,2025-03-16T00:00:00,2025-12-12T00:00:00
11281,Manuella Viana,pietra24@example.org,653.270.148-35,81 7824-0514,1995-05-22,M,"Trevo de Correia, 31",Casa Grande do Oeste,ES,31883349,2025-09-04T00:00:00,2026-03-14T00:00:00
11282,Juliana Machado,araujokaique@example.org,608.573.219-86,(021) 2950-0538,1970-11-18,M,"Morro de Pinto, 93",Viana Grande,PA,78940642,2024-11-05T00:00:00,2025-10-10T00:00:00
11283,Ana Laura da Conceição,montenegroyan@example.org,624.138.097-40,71 7896-4492,1966-07-06,M,"Avenida de Novaes, 2",Silva de Gomes,RN,14468-403,2023-12-18T00:00:00,2024-02-10T00:00:00
11284,Dr. Rafael Castro,camilamendes@example.com,291.408.576-11,(021) 8391-6722,1970-08-21,F,"Recanto Cunha, 29",Campos dos Dourados,GO,86394-338,2024-07-20T00:00:00,2026-02-02T00:00:00
11285,Marina Sousa,teixeiratheo@example.org,503.876.241-71,71 5384 1262,1984-11-09,M,"Feira Rocha, 1",Peixoto,AM,53473-821,2025-09-10T00:00:00,2026-05-26T00:00:00
11286,Ana Clara Cassiano,antonyramos@example.com,208.695.734-38,84 1723-9167,1966-05-27,M,"Alameda Manuella Viana, 6",Cirino Grande,MG,96745-141,2024-01-17T00:00:00,2025-08-10T00:00:00
11287,Sr. Daniel Vasconcelos,viniciusjesus@example.org,927.314.065-34,21 0520-9144,1988-03-29,Outro,"Trecho Cunha, 984",Rezende de Goiás,DF,28191057,2026-04-25T00:00:00,2026-06-06T00:00:00
11288,Melina Vasconcelos,caroline45@example.com,603.941.578-93,71 5521 7477,1957-10-19,M,"Aeroporto de Farias, 10",Guerra da Serra,PB,42560-163,2024-08-17T00:00:00,2025-08-29T00:00:00
11289,Maria Vitória Oliveira,vitor-hugocorreia@example.net,879.654.320-56,+55 (011) 7581 1372,1964-05-29,M,"Avenida Maria Júlia Ramos, 99",Lopes,SE,17543010,2024-04-17T00:00:00,2025-11-22T00:00:00
11290,Josué da Cruz,jfonseca@example.net,845.630.127-26,+55 61 7905-8491,1964-07-13,Outro,"Distrito de Barros, 5",Garcia dos Dourados,ES,29453-702,2023-09-19T00:00:00,2024-02-06T00:00:00
11291,Bruna Martins,joaorios@example.com,236.187.504-71,+55 (041) 4374-9511,2003-10-06,Outro,"Vale Cardoso, 63",Marques,PB,43432-989,2023-06-19T00:00:00,2025-12-07T00:00:00
11292,Vitor Hugo Cardoso,wmoreira@example.net,231.845.670-44,41 6055-7134,1965-09-30,F,"Quadra Sousa, 41",da Cruz,AC,78636992,2025-11-11T00:00:00,2026-03-01T00:00:00
11293,Lucca Silva,siqueiralara@example.org,016.834.592-70,+55 (071) 6428 6512,1960-01-07,Outro,"Trevo Mendes, 57",Mendonça Alegre,GO,01985-420,2024-05-15T00:00:00,2025-12-17T00:00:00
11294,Dra. Zoe Ribeiro,ana-sophia02@example.com,628.304.795-56,(011) 0559-7814,1990-07-05,Outro,"Feira Porto, 17",Machado de Cirino,RS,02344778,2025-06-18T00:00:00,2025-12-26T00:00:00
11295,Davi Miguel Sá,aylacamargo@example.com,837.251.046-62,+55 71 8183-1399,1997-08-02,F,Vale de Azevedo,Teixeira das Pedras,PR,26013599,2023-04-24T00:00:00,2025-01-30T00:00:00
11296,Luiz Gustavo Melo,tda-cruz@example.org,591.427.036-70,(081) 8546 3912,1982-09-16,F,"Área Jade Teixeira, 48",Pastor de Vasconcelos,SP,69136751,2025-10-10T00:00:00,2026-04-13T00:00:00
11297,Ravi Ribeiro,isisda-rocha@example.org,678.403.592-56,+55 71 0519-3658,1955-08-18,F,"Chácara de Alves, 63",Sá de Silveira,MA,52100493,2026-02-26T00:00:00,2026-03-08T00:00:00
11298,Maria Clara Pimenta,gabriellysa@example.org,409.832.615-98,+55 41 4706 2063,1989-10-12,M,"Residencial Bárbara Cavalcante, 291",Andrade das Flores,RO,80847287,2024-02-22T00:00:00,2024-05-07T00:00:00
11299,Luiz Fernando Vasconcelos,piresmaria@example.net,437.960.251-61,+55 (041) 1363-7513,1967-10-26,F,"Alameda Ribeiro, 79",Costa,RS,68182-891,2024-09-08T00:00:00,2025-04-12T00:00:00
11300,Davi Luiz Mendes,alvestheo@example.net,721.064.859-30,(011) 6076 5340,2002-04-13,F,"Passarela de Dias, 688",Albuquerque do Oeste,ES,44990139,2024-10-15T00:00:00,2025-05-14T00:00:00
11301,Luigi Rezende,ivieira@example.org,507.948.321-05,(084) 9017 0218,1980-12-18,M,"Estrada de Porto, 35",Farias do Oeste,AP,64287-867,2025-10-26T00:00:00,2026-04-22T00:00:00
11302,Sra. Maysa Pereira,andradejose@example.com,384.529.607-00,51 1930 8719,2005-07-10,F,"Parque da Luz, 680",Albuquerque,AL,77331310,2024-11-07T00:00:00,2026-03-28T00:00:00
11303,Thales Macedo,qcorreia@example.com,259.076.138-40,(081) 6756 2987,1959-11-21,F,"Praia Moura, 33",Costela de Minas,CE,45278515,2026-04-18T00:00:00,2026-04-27T00:00:00
11304,Aurora Barbosa,ada-costa@example.com,581.267.390-02,61 1597 1405,1994-08-08,Outro,"Viaduto Carvalho, 7",Silveira,AL,80635-852,2023-04-13T00:00:00,2024-10-20T00:00:00
11305,Srta. Luara Nascimento,asouza@example.net,041.398.527-04,81 0836 2527,1994-10-15,Outro,"Núcleo Luana da Rocha, 35",Viana do Oeste,RR,07498899,2024-01-21T00:00:00,2025-02-13T00:00:00
11306,Dr. Enrico Correia,qferreira@example.com,378.096.152-03,(031) 4268 3477,1999-09-24,Outro,"Pátio Sabrina da Luz, 91",Rocha do Sul,MS,27775-998,2025-02-03T00:00:00,2025-09-21T00:00:00
11307,Sra. Brenda Pinto,eduardosilva@example.net,780.521.643-62,+55 (084) 7070-1671,1979-08-03,Outro,"Praia Isabella Martins, 29",da Mata,GO,92121-882,2025-05-05T00:00:00,2025-08-08T00:00:00
11308,Lívia Jesus,jose-miguelmachado@example.net,452.039.687-56,+55 (021) 5484 7393,1978-01-26,Outro,"Travessa de Vasconcelos, 952",Rodrigues de Moraes,AM,73067802,2024-02-08T00:00:00,2024-08-30T00:00:00
11309,Theo Guerra,marcos-viniciuscosta@example.net,712.950.834-50,(051) 4074 8321,1964-02-27,F,"Quadra Lopes, 90",Vieira de Costela,TO,41758-854,2025-04-13T00:00:00,2026-01-12T00:00:00
11310,Matteo das Neves,da-conceicaobento@example.org,569.137.820-12,(011) 0396 9853,1978-04-15,Outro,Vale de da Luz,da Rosa do Sul,PI,88276-692,2025-08-01T00:00:00,2025-08-03T00:00:00
11311,Maria Luísa Araújo,antonellaramos@example.org,912.405.738-04,0500-774-1445,1954-10-08,M,"Praia João Miguel Casa Grande, 275",Carvalho,MG,20824241,2024-10-07T00:00:00,2025-09-04T00:00:00
11312,Sr. Carlos Eduardo Nogueira,estherrodrigues@example.org,510.324.769-07,(031) 4878 7343,1968-03-16,M,"Chácara Azevedo, 53",Silveira,SP,82267538,2026-03-18T00:00:00,2026-04-21T00:00:00
11313,Davi Miguel Rios,andraderavi@example.net,860.921.534-24,+55 (041) 4157-0627,2002-05-24,F,"Ladeira Eloah Monteiro, 119",da Luz,SE,51598-047,2026-04-01T00:00:00,2026-05-05T00:00:00
11314,Mariane Pacheco,isispereira@example.org,635.819.420-89,+55 11 1277 0891,1980-11-04,Outro,"Núcleo Murilo Pastor, 77",Silveira da Serra,AP,45657604,2023-08-06T00:00:00,2023-12-07T00:00:00
11315,Heitor Nunes,yan35@example.org,684.931.257-09,+55 11 5906 4400,1957-04-21,M,Parque Siqueira,Souza do Campo,PR,73783-732,2023-02-02T00:00:00,2024-10-08T00:00:00
11316,Bento Novaes,helena89@example.com,031.598.247-05,0500 040 1935,1993-10-03,F,"Praia Novaes, 81",Ribeiro,RN,44863993,2026-04-29T00:00:00,2026-05-29T00:00:00
11317,Antonella Rodrigues,vieiraheitor@example.com,982.013.576-12,+55 (041) 4695-2580,1962-09-23,F,Via Nunes,Correia de Silva,TO,81969-527,2024-01-31T00:00:00,2025-01-22T00:00:00
11318,Emanuel da Rocha,catarina45@example.net,931.078.425-32,0900-276-7582,1982-01-16,M,"Parque Luiza da Cruz, 4",Cassiano,AC,11191-324,2026-04-12T00:00:00,2026-04-21T00:00:00
11319,Hellena Rocha,dcamargo@example.com,593.721.084-05,+55 (081) 4917 1511,1990-09-24,Outro,"Recanto Mendonça, 35",Lima,PI,25122-262,2023-08-07T00:00:00,2023-12-30T00:00:00
11320,Sabrina Caldeira,dvargas@example.net,983.076.142-87,0900-101-0051,1956-10-21,Outro,"Colônia Casa Grande, 6",Vasconcelos Paulista,RS,84784379,2025-05-01T00:00:00,2026-03-09T00:00:00
11321,Dr. João Guilherme Jesus,heitorda-cruz@example.net,975.614.802-02,+55 61 4519 4754,1988-01-08,M,"Estrada de Câmara, 73",Lopes,SP,62731-362,2023-08-21T00:00:00,2024-11-01T00:00:00
11322,Yan da Rocha,elisa65@example.net,715.026.834-07,+55 (031) 5478 4907,1979-05-03,F,Loteamento da Rosa,Jesus das Flores,PB,73624294,2026-04-15T00:00:00,2026-04-30T00:00:00
11323,Cauã Câmara,ravycastro@example.net,754.908.136-01,31 3723 5143,1985-05-30,Outro,"Trevo de Mendes, 32",Cunha de Goiás,MA,99063104,2024-10-19T00:00:00,2025-05-22T00:00:00
11324,Calebe Abreu,juliafreitas@example.org,098.562.143-51,+55 (084) 0751 8936,1959-02-15,Outro,"Chácara Carvalho, 521",da Paz dos Dourados,AP,84977-710,2025-10-26T00:00:00,2026-06-10T00:00:00
11325,Anthony Gonçalves,goncalvesana-livia@example.com,083.249.671-50,+55 (061) 1006-0739,1973-02-12,F,"Vereda Bernardo Azevedo, 56",das Neves do Norte,RR,91992-985,2023-07-26T00:00:00,2024-01-24T00:00:00
11326,Leonardo Gonçalves,da-motadom@example.com,268.134.750-53,+55 (071) 3366 8708,1983-05-05,M,"Rodovia de Siqueira, 675",Nogueira de Borges,MA,49607750,2025-10-19T00:00:00,2025-10-28T00:00:00
11327,Lara Vargas,tpires@example.com,046.837.529-56,+55 (061) 4698-4407,1990-03-07,F,"Núcleo de Rocha, 95",Câmara da Serra,AL,55729671,2025-07-27T00:00:00,2026-02-01T00:00:00
11328,Emanuel Melo,nrios@example.net,586.021.794-30,+55 (061) 9923 1947,2002-09-16,F,"Núcleo de Dias, 162",Oliveira de Minas,TO,83081307,2023-07-09T00:00:00,2025-10-29T00:00:00
11329,Antonella Melo,imartins@example.com,736.214.589-64,(071) 8362-7743,1955-06-12,M,"Pátio Heloisa Garcia, 399",Araújo das Pedras,MA,92904431,2023-11-27T00:00:00,2024-12-24T00:00:00
11330,Maria Helena Moura,novaisleo@example.net,795.216.384-19,+55 41 5500-5611,1992-10-11,F,"Travessa Alves, 997",Porto das Flores,PA,59491-521,2024-11-15T00:00:00,2025-10-12T00:00:00
11331,Yasmin Ferreira,oliver30@example.org,206.457.391-70,84 9537 5406,1992-04-28,M,"Praia Santos, 276",Peixoto,AM,08055-914,2023-11-30T00:00:00,2023-12-03T00:00:00
11332,Ana Caldeira,jsales@example.org,742.918.305-05,61 4209 1313,1961-11-13,Outro,"Loteamento Anna Liz da Rosa, 53",Pires do Oeste,GO,26552212,2024-04-17T00:00:00,2025-04-01T00:00:00
11333,Otto da Mata,pedrocampos@example.org,705.149.832-05,+55 41 8929 0577,1965-02-15,Outro,Morro Cassiano,Pimenta de Silva,RR,31304-548,2025-03-08T00:00:00,2026-01-20T00:00:00
11334,Sra. Bianca Oliveira,sampaiorafael@example.org,529.410.768-67,(021) 7398 4280,2002-08-22,Outro,"Vila de Araújo, 611",da Conceição,ES,35295-950,2023-12-14T00:00:00,2024-05-09T00:00:00
11335,Luigi Sousa,correiacaroline@example.org,107.352.489-23,+55 (051) 7275-2299,1988-07-01,M,"Feira de Moura, 94",Fogaça,PR,01674-344,2026-03-12T00:00:00,2026-04-17T00:00:00
